,user_id,itemCount,records,Online_Days,Period,Behavior_1,Behavior_2,Behavior_3,Behavior_4,records_evening,records_midnight,records_afternoon,records_morning,LogDayFreq,ViewPerDay,MorningProp,AfternoonProp,EveningProp,MidnightProp,ViewProp,FavorProp,CartProp,PayProp,PayViewRate,PayFavorRate,PayCartRate,FavorViewRate,CartViewRate,CartFavorRate
16,100146314,144,346,20,30,338,1.0,0.0,7.0,216.0,53.0,28.0,49.0,0.666666666667,17.3,0.14161849711,0.0809248554913,0.624277456647,0.153179190751,0.976878612717,0.0028901734104,0.0,0.0202312138728,0.0207100591716,7.0,-999.0,0.00295857988166,0.0,0.0
17,100164732,176,454,17,21,430,15.0,2.0,7.0,226.0,19.0,159.0,50.0,0.809523809524,26.7058823529,0.11013215859,0.350220264317,0.497797356828,0.0418502202643,0.947136563877,0.0330396475771,0.00440528634361,0.0154185022026,0.0162790697674,0.466666666667,3.5,0.0348837209302,0.0046511627907,0.133333333333
18,1001707,580,1519,24,30,1455,1.0,52.0,11.0,497.0,75.0,573.0,374.0,0.8,63.2916666667,0.246214614878,0.377221856485,0.327188940092,0.0493745885451,0.957867017775,0.000658327847268,0.0342330480579,0.00724160631995,0.00756013745704,11.0,0.211538461538,0.000687285223368,0.0357388316151,52.0
19,100171233,61,146,11,23,144,0.0,2.0,0.0,25.0,13.0,76.0,32.0,0.478260869565,13.2727272727,0.219178082192,0.520547945205,0.171232876712,0.0890410958904,0.986301369863,0.0,0.013698630137,0.0,0.0,0.0,0.0,0.0,0.0138888888889,-999.0
20,100176419,926,1963,30,30,1952,4.0,4.0,3.0,1646.0,26.0,183.0,108.0,1.0,65.4333333333,0.0550178298523,0.0932246561386,0.838512480897,0.0132450331126,0.994396332145,0.00203769740194,0.00203769740194,0.00152827305145,0.0015368852459,0.75,0.75,0.00204918032787,0.00204918032787,1.0
21,100179144,121,195,7,14,191,0.0,2.0,2.0,35.0,85.0,32.0,43.0,0.5,27.8571428571,0.220512820513,0.164102564103,0.179487179487,0.435897435897,0.979487179487,0.0,0.0102564102564,0.0102564102564,0.0104712041885,-999.0,1.0,0.0,0.0104712041885,-999.0
22,100183608,21,51,5,23,43,1.0,2.0,5.0,38.0,0.0,0.0,13.0,0.217391304348,10.2,0.254901960784,0.0,0.745098039216,0.0,0.843137254902,0.0196078431373,0.0392156862745,0.0980392156863,0.116279069767,5.0,2.5,0.0232558139535,0.046511627907,2.0
23,100211830,143,339,17,29,331,3.0,0.0,5.0,202.0,0.0,41.0,96.0,0.586206896552,19.9411764706,0.283185840708,0.120943952802,0.59587020649,0.0,0.976401179941,0.00884955752212,0.0,0.0147492625369,0.0151057401813,1.66666666667,-999.0,0.00906344410876,0.0,0.0
24,100212809,113,301,18,29,292,1.0,1.0,7.0,216.0,0.0,40.0,45.0,0.620689655172,16.7222222222,0.14950166113,0.132890365449,0.717607973422,0.0,0.970099667774,0.00332225913621,0.00332225913621,0.0232558139535,0.0239726027397,7.0,7.0,0.00342465753425,0.00342465753425,1.0
25,100213955,1432,3730,26,30,3272,193.0,241.0,24.0,2510.0,16.0,385.0,819.0,0.866666666667,143.461538462,0.219571045576,0.103217158177,0.672922252011,0.00428954423592,0.877211796247,0.0517426273458,0.0646112600536,0.00643431635389,0.00733496332518,0.124352331606,0.0995850622407,0.0589853300733,0.0736552567237,1.24870466321
26,100247732,910,2446,25,30,2415,5.0,26.0,0.0,1314.0,91.0,707.0,334.0,0.833333333333,97.84,0.13654946852,0.289043336059,0.537203597711,0.0372035977105,0.987326246934,0.00204415372036,0.0106295993459,0.0,0.0,0.0,0.0,0.00207039337474,0.0107660455487,5.2
27,100256849,1285,3498,28,30,3348,118.0,19.0,13.0,1188.0,709.0,648.0,953.0,0.933333333333,124.928571429,0.272441395083,0.185248713551,0.339622641509,0.202687249857,0.957118353345,0.0337335620354,0.005431675243,0.00371640937679,0.00388291517324,0.110169491525,0.684210526316,0.0352449223417,0.00567502986858,0.161016949153
28,100261182,933,2483,23,30,2364,23.0,79.0,17.0,1004.0,335.0,540.0,604.0,0.766666666667,107.956521739,0.243254128071,0.217478856222,0.404349577124,0.134917438582,0.952074103907,0.00926298832058,0.0318163511881,0.00684655658478,0.00719120135364,0.739130434783,0.215189873418,0.00972927241963,0.0334179357022,3.4347826087
29,100268421,97,275,6,17,268,1.0,5.0,1.0,144.0,0.0,52.0,79.0,0.352941176471,45.8333333333,0.287272727273,0.189090909091,0.523636363636,0.0,0.974545454545,0.00363636363636,0.0181818181818,0.00363636363636,0.00373134328358,1.0,0.2,0.00373134328358,0.0186567164179,5.0
30,100289917,235,623,26,30,580,2.0,40.0,1.0,277.0,117.0,131.0,98.0,0.866666666667,23.9615384615,0.157303370787,0.210272873194,0.444622792937,0.187800963082,0.930979133226,0.00321027287319,0.0642054574639,0.0016051364366,0.00172413793103,0.5,0.025,0.00344827586207,0.0689655172414,20.0
31,10029139,249,728,20,29,632,24.0,34.0,38.0,376.0,188.0,136.0,28.0,0.689655172414,36.4,0.0384615384615,0.186813186813,0.516483516484,0.258241758242,0.868131868132,0.032967032967,0.0467032967033,0.0521978021978,0.0601265822785,1.58333333333,1.11764705882,0.0379746835443,0.0537974683544,1.41666666667
32,100293116,166,315,15,26,298,0.0,13.0,4.0,159.0,93.0,16.0,47.0,0.576923076923,21.0,0.149206349206,0.0507936507937,0.504761904762,0.295238095238,0.946031746032,0.0,0.0412698412698,0.0126984126984,0.0134228187919,-999.0,0.307692307692,0.0,0.0436241610738,-999.0
33,100310674,215,468,15,29,464,0.0,4.0,0.0,270.0,8.0,159.0,31.0,0.51724137931,31.2,0.0662393162393,0.339743589744,0.576923076923,0.017094017094,0.991452991453,0.0,0.00854700854701,0.0,0.0,0.0,0.0,0.0,0.00862068965517,-999.0
34,10031528,234,587,14,27,584,0.0,3.0,0.0,139.0,56.0,215.0,177.0,0.518518518519,41.9285714286,0.301533219761,0.366269165247,0.236797274276,0.0954003407155,0.994889267462,0.0,0.00511073253833,0.0,0.0,0.0,0.0,0.0,0.00513698630137,-999.0
35,100322225,572,1482,22,28,1346,73.0,58.0,5.0,921.0,6.0,191.0,364.0,0.785714285714,67.3636363636,0.245614035088,0.128879892038,0.621457489879,0.00404858299595,0.908232118758,0.0492577597841,0.0391363022942,0.00337381916329,0.0037147102526,0.0684931506849,0.0862068965517,0.054234769688,0.0430906389302,0.794520547945
36,100326566,777,1922,27,30,1844,4.0,58.0,16.0,987.0,67.0,560.0,308.0,0.9,71.1851851852,0.160249739854,0.291363163371,0.513527575442,0.0348595213319,0.959417273673,0.00208116545265,0.0301768990635,0.00832466181061,0.00867678958785,4.0,0.275862068966,0.00216919739696,0.031453362256,14.5
37,100329603,549,1467,26,30,1438,4.0,18.0,7.0,413.0,216.0,635.0,203.0,0.866666666667,56.4230769231,0.138377641445,0.432856169052,0.281526925699,0.147239263804,0.980231765508,0.0027266530334,0.0122699386503,0.00477164280845,0.00486787204451,1.75,0.388888888889,0.00278164116829,0.0125173852573,4.5
38,100368294,1644,4540,26,29,4041,13.0,468.0,18.0,1216.0,132.0,1972.0,1220.0,0.896551724138,174.615384615,0.26872246696,0.43436123348,0.267841409692,0.0290748898678,0.890088105727,0.00286343612335,0.103083700441,0.00396475770925,0.00445434298441,1.38461538462,0.0384615384615,0.00321702548874,0.115812917595,36.0
39,100371582,944,1690,26,30,1629,1.0,47.0,13.0,778.0,683.0,179.0,50.0,0.866666666667,65.0,0.0295857988166,0.105917159763,0.460355029586,0.404142011834,0.963905325444,0.000591715976331,0.0278106508876,0.00769230769231,0.00798035604665,13.0,0.276595744681,0.00061387354205,0.0288520564764,47.0
40,10038587,1031,3119,29,30,2990,22.0,75.0,32.0,1638.0,18.0,733.0,730.0,0.966666666667,107.551724138,0.2340493748,0.235011221545,0.525168323181,0.00577108047451,0.958640589933,0.00705354280218,0.0240461686438,0.0102596986214,0.0107023411371,1.45454545455,0.426666666667,0.00735785953177,0.0250836120401,3.40909090909
41,100424208,546,1156,25,30,1111,3.0,28.0,14.0,397.0,530.0,139.0,90.0,0.833333333333,46.24,0.0778546712803,0.120242214533,0.343425605536,0.458477508651,0.96107266436,0.00259515570934,0.0242214532872,0.0121107266436,0.012601260126,4.66666666667,0.5,0.002700270027,0.025202520252,9.33333333333
42,100439566,29,106,7,17,101,1.0,3.0,1.0,85.0,12.0,2.0,7.0,0.411764705882,15.1428571429,0.0660377358491,0.0188679245283,0.801886792453,0.11320754717,0.952830188679,0.00943396226415,0.0283018867925,0.00943396226415,0.00990099009901,1.0,0.333333333333,0.00990099009901,0.029702970297,3.0
43,100454949,130,296,16,29,275,0.0,21.0,0.0,190.0,7.0,24.0,75.0,0.551724137931,18.5,0.253378378378,0.0810810810811,0.641891891892,0.0236486486486,0.929054054054,0.0,0.0709459459459,0.0,0.0,0.0,0.0,0.0,0.0763636363636,-999.0
44,100456028,105,261,11,28,248,1.0,11.0,1.0,106.0,0.0,57.0,98.0,0.392857142857,23.7272727273,0.375478927203,0.218390804598,0.406130268199,0.0,0.950191570881,0.00383141762452,0.0421455938697,0.00383141762452,0.00403225806452,1.0,0.0909090909091,0.00403225806452,0.0443548387097,11.0
45,10047481,260,720,25,30,683,0.0,28.0,9.0,434.0,138.0,90.0,58.0,0.833333333333,28.8,0.0805555555556,0.125,0.602777777778,0.191666666667,0.948611111111,0.0,0.0388888888889,0.0125,0.01317715959,-999.0,0.321428571429,0.0,0.0409956076135,-999.0
46,10053537,360,910,26,29,888,9.0,8.0,5.0,192.0,419.0,81.0,218.0,0.896551724138,35.0,0.23956043956,0.089010989011,0.210989010989,0.46043956044,0.975824175824,0.00989010989011,0.00879120879121,0.00549450549451,0.00563063063063,0.555555555556,0.625,0.0101351351351,0.00900900900901,0.888888888889
47,100543263,204,733,25,29,672,2.0,47.0,12.0,262.0,14.0,278.0,179.0,0.862068965517,29.32,0.244201909959,0.379263301501,0.357435197817,0.0190995907231,0.916780354707,0.00272851296044,0.0641200545703,0.0163710777626,0.0178571428571,6.0,0.255319148936,0.00297619047619,0.0699404761905,23.5
48,100551544,453,1015,29,30,887,22.0,86.0,20.0,303.0,4.0,264.0,444.0,0.966666666667,35.0,0.437438423645,0.260098522167,0.298522167488,0.00394088669951,0.873891625616,0.0216748768473,0.0847290640394,0.0197044334975,0.0225479143179,0.909090909091,0.232558139535,0.0248027057497,0.0969560315671,3.90909090909
49,10055304,383,887,30,30,835,0.0,37.0,15.0,617.0,108.0,70.0,92.0,1.0,29.5666666667,0.103720405862,0.0789177001127,0.695603156708,0.121758737317,0.941375422773,0.0,0.0417136414882,0.0169109357384,0.0179640718563,-999.0,0.405405405405,0.0,0.0443113772455,-999.0
50,10055317,67,146,4,30,146,0.0,0.0,0.0,47.0,95.0,4.0,0.0,0.133333333333,36.5,0.0,0.027397260274,0.321917808219,0.650684931507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,100554558,97,265,13,27,249,2.0,6.0,8.0,117.0,15.0,62.0,71.0,0.481481481481,20.3846153846,0.267924528302,0.233962264151,0.441509433962,0.0566037735849,0.939622641509,0.00754716981132,0.022641509434,0.0301886792453,0.0321285140562,4.0,1.33333333333,0.00803212851406,0.0240963855422,3.0
52,100570214,674,1561,29,30,1487,17.0,37.0,20.0,879.0,287.0,211.0,184.0,0.966666666667,53.8275862069,0.117873158232,0.135169762972,0.563100576553,0.183856502242,0.952594490711,0.0108904548366,0.0237027546445,0.0128122998078,0.0134498991258,1.17647058824,0.540540540541,0.0114324142569,0.0248823133826,2.17647058824
53,100572495,109,281,14,25,272,0.0,7.0,2.0,40.0,36.0,104.0,101.0,0.56,20.0714285714,0.359430604982,0.370106761566,0.142348754448,0.128113879004,0.967971530249,0.0,0.0249110320285,0.00711743772242,0.00735294117647,-999.0,0.285714285714,0.0,0.0257352941176,-999.0
54,100576625,489,1389,26,30,1258,51.0,42.0,38.0,404.0,355.0,401.0,229.0,0.866666666667,53.4230769231,0.164866810655,0.288696904248,0.290856731461,0.255579553636,0.905687544996,0.036717062635,0.0302375809935,0.0273578113751,0.0302066772655,0.745098039216,0.904761904762,0.0405405405405,0.033386327504,0.823529411765
55,100589589,267,632,20,26,579,2.0,50.0,1.0,456.0,0.0,138.0,38.0,0.769230769231,31.6,0.0601265822785,0.21835443038,0.721518987342,0.0,0.916139240506,0.00316455696203,0.0791139240506,0.00158227848101,0.00172711571675,0.5,0.02,0.00345423143351,0.0863557858377,25.0
56,100634507,6,19,3,22,17,1.0,0.0,1.0,12.0,0.0,4.0,3.0,0.136363636364,6.33333333333,0.157894736842,0.210526315789,0.631578947368,0.0,0.894736842105,0.0526315789474,0.0,0.0526315789474,0.0588235294118,1.0,-999.0,0.0588235294118,0.0,0.0
57,100660281,515,1146,21,28,1098,3.0,33.0,12.0,147.0,272.0,255.0,472.0,0.75,54.5714285714,0.411867364747,0.222513089005,0.128272251309,0.237347294939,0.958115183246,0.00261780104712,0.0287958115183,0.0104712041885,0.0109289617486,4.0,0.363636363636,0.00273224043716,0.0300546448087,11.0
58,100673378,293,644,20,28,597,13.0,19.0,15.0,305.0,46.0,229.0,64.0,0.714285714286,32.2,0.0993788819876,0.355590062112,0.473602484472,0.0714285714286,0.92701863354,0.0201863354037,0.0295031055901,0.0232919254658,0.0251256281407,1.15384615385,0.789473684211,0.0217755443886,0.0318257956449,1.46153846154
59,100679735,346,717,11,22,677,16.0,13.0,11.0,375.0,117.0,92.0,133.0,0.5,65.1818181818,0.18549511855,0.128312412831,0.523012552301,0.163179916318,0.944211994421,0.0223152022315,0.0181311018131,0.0153417015342,0.0162481536189,0.6875,0.846153846154,0.0236336779911,0.0192023633678,0.8125
60,100689236,264,585,17,29,572,1.0,7.0,5.0,314.0,87.0,43.0,141.0,0.586206896552,34.4117647059,0.241025641026,0.0735042735043,0.536752136752,0.148717948718,0.977777777778,0.0017094017094,0.0119658119658,0.00854700854701,0.00874125874126,5.0,0.714285714286,0.00174825174825,0.0122377622378,7.0
61,100699621,1986,6747,27,30,6390,169.0,159.0,29.0,2195.0,1027.0,1415.0,2110.0,0.9,249.888888889,0.312731584408,0.209722839781,0.325329776197,0.152215799615,0.947087594486,0.0250481695568,0.0235660293464,0.00429820661035,0.00453834115806,0.171597633136,0.182389937107,0.0264475743349,0.024882629108,0.940828402367
62,100699909,599,1285,20,28,1160,57.0,64.0,4.0,698.0,188.0,158.0,241.0,0.714285714286,64.25,0.187548638132,0.122957198444,0.543190661479,0.146303501946,0.902723735409,0.0443579766537,0.0498054474708,0.00311284046693,0.00344827586207,0.0701754385965,0.0625,0.0491379310345,0.0551724137931,1.12280701754
63,10070648,1151,2252,28,30,2180,2.0,60.0,10.0,1491.0,374.0,206.0,181.0,0.933333333333,80.4285714286,0.0803730017762,0.0914742451155,0.662078152753,0.166074600355,0.968028419183,0.00088809946714,0.0266429840142,0.0044404973357,0.0045871559633,5.0,0.166666666667,0.000917431192661,0.0275229357798,30.0
64,100715671,2253,5981,30,30,5774,11.0,185.0,11.0,3094.0,130.0,1227.0,1530.0,1.0,199.366666667,0.255810065206,0.205149640528,0.517304798529,0.0217354957365,0.965390402943,0.00183915733155,0.0309312823942,0.00183915733155,0.00190509179079,1.0,0.0594594594595,0.00190509179079,0.0320401801178,16.8181818182
65,100719209,9,20,3,14,20,0.0,0.0,0.0,10.0,6.0,0.0,4.0,0.214285714286,6.66666666667,0.2,0.0,0.5,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,100736785,886,2584,25,27,2398,161.0,14.0,11.0,361.0,6.0,511.0,1706.0,0.925925925926,103.36,0.660216718266,0.197755417957,0.139705882353,0.00232198142415,0.928018575851,0.062306501548,0.00541795665635,0.00425696594427,0.0045871559633,0.0683229813665,0.785714285714,0.0671392827356,0.00583819849875,0.0869565217391
67,100739273,454,1110,17,28,1048,54.0,2.0,6.0,525.0,171.0,92.0,322.0,0.607142857143,65.2941176471,0.29009009009,0.0828828828829,0.472972972973,0.154054054054,0.944144144144,0.0486486486486,0.0018018018018,0.00540540540541,0.00572519083969,0.111111111111,3.0,0.0515267175573,0.00190839694656,0.037037037037
68,100764607,253,666,24,29,640,0.0,15.0,11.0,233.0,127.0,159.0,147.0,0.827586206897,27.75,0.220720720721,0.238738738739,0.34984984985,0.190690690691,0.960960960961,0.0,0.0225225225225,0.0165165165165,0.0171875,-999.0,0.733333333333,0.0,0.0234375,-999.0
69,100772220,92,272,20,27,259,0.0,3.0,10.0,73.0,3.0,126.0,70.0,0.740740740741,13.6,0.257352941176,0.463235294118,0.268382352941,0.0110294117647,0.952205882353,0.0,0.0110294117647,0.0367647058824,0.03861003861,-999.0,3.33333333333,0.0,0.011583011583,-999.0
70,100781485,323,872,23,30,857,0.0,3.0,12.0,587.0,0.0,255.0,30.0,0.766666666667,37.9130434783,0.0344036697248,0.292431192661,0.673165137615,0.0,0.982798165138,0.0,0.00344036697248,0.0137614678899,0.0140023337223,-999.0,4.0,0.0,0.00350058343057,-999.0
71,100788568,148,433,21,30,429,0.0,2.0,2.0,329.0,19.0,25.0,60.0,0.7,20.619047619,0.13856812933,0.0577367205543,0.759815242494,0.0438799076212,0.990762124711,0.0,0.00461893764434,0.00461893764434,0.004662004662,-999.0,1.0,0.0,0.004662004662,-999.0
72,10081466,202,486,27,30,460,1.0,23.0,2.0,115.0,135.0,44.0,192.0,0.9,18.0,0.395061728395,0.0905349794239,0.236625514403,0.277777777778,0.946502057613,0.00205761316872,0.0473251028807,0.00411522633745,0.00434782608696,2.0,0.0869565217391,0.00217391304348,0.05,23.0
73,100839322,164,480,22,30,454,19.0,5.0,2.0,324.0,28.0,125.0,3.0,0.733333333333,21.8181818182,0.00625,0.260416666667,0.675,0.0583333333333,0.945833333333,0.0395833333333,0.0104166666667,0.00416666666667,0.00440528634361,0.105263157895,0.4,0.0418502202643,0.011013215859,0.263157894737
74,100855820,18,37,1,1,37,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1008870,372,1076,29,30,1062,2.0,3.0,9.0,702.0,113.0,175.0,86.0,0.966666666667,37.1034482759,0.0799256505576,0.162639405204,0.652416356877,0.105018587361,0.986988847584,0.00185873605948,0.00278810408922,0.00836431226766,0.00847457627119,4.5,3.0,0.00188323917137,0.00282485875706,1.5
76,100900329,195,522,15,30,490,21.0,2.0,9.0,222.0,0.0,222.0,78.0,0.5,34.8,0.149425287356,0.425287356322,0.425287356322,0.0,0.938697318008,0.0402298850575,0.00383141762452,0.0172413793103,0.0183673469388,0.428571428571,4.5,0.0428571428571,0.00408163265306,0.0952380952381
77,100901664,445,1559,22,30,1361,5.0,166.0,27.0,841.0,25.0,431.0,262.0,0.733333333333,70.8636363636,0.16805644644,0.276459268762,0.539448364336,0.0160359204618,0.872995509942,0.00320718409237,0.106478511867,0.0173187940988,0.0198383541514,5.4,0.16265060241,0.00367376928729,0.121969140338,33.2
78,100907451,63,172,11,20,158,1.0,9.0,4.0,111.0,36.0,13.0,12.0,0.55,15.6363636364,0.0697674418605,0.0755813953488,0.645348837209,0.209302325581,0.918604651163,0.00581395348837,0.0523255813953,0.0232558139535,0.0253164556962,4.0,0.444444444444,0.00632911392405,0.0569620253165,9.0
79,100911467,5,17,1,1,16,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,17.0,1.0,0.0,0.0,0.0,0.941176470588,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0
80,100945241,2625,6999,27,30,6908,24.0,33.0,34.0,4603.0,484.0,821.0,1091.0,0.9,259.222222222,0.155879411344,0.117302471782,0.657665380769,0.0691527361052,0.986998142592,0.00342906129447,0.0047149592799,0.00485783683383,0.00492182976259,1.41666666667,1.0303030303,0.0034742327736,0.00477707006369,1.375
81,100954737,39,86,4,7,79,0.0,7.0,0.0,38.0,40.0,7.0,1.0,0.571428571429,21.5,0.0116279069767,0.0813953488372,0.441860465116,0.46511627907,0.918604651163,0.0,0.0813953488372,0.0,0.0,0.0,0.0,0.0,0.0886075949367,-999.0
82,100973258,51,168,12,30,152,1.0,14.0,1.0,99.0,27.0,17.0,25.0,0.4,14.0,0.14880952381,0.10119047619,0.589285714286,0.160714285714,0.904761904762,0.00595238095238,0.0833333333333,0.00595238095238,0.00657894736842,1.0,0.0714285714286,0.00657894736842,0.0921052631579,14.0
83,100981086,24,47,5,30,45,0.0,1.0,1.0,15.0,5.0,0.0,27.0,0.166666666667,9.4,0.574468085106,0.0,0.31914893617,0.106382978723,0.957446808511,0.0,0.0212765957447,0.0212765957447,0.0222222222222,-999.0,1.0,0.0,0.0222222222222,-999.0
84,101008138,3290,5815,30,30,5798,7.0,6.0,4.0,1050.0,675.0,2150.0,1940.0,1.0,193.833333333,0.333619948409,0.369733447979,0.18056749785,0.116079105761,0.997076526225,0.001203783319,0.00103181427343,0.000687876182287,0.000689893066575,0.571428571429,0.666666666667,0.00120731286651,0.00103483959986,0.857142857143
85,101010463,212,580,24,30,564,1.0,6.0,9.0,252.0,22.0,144.0,162.0,0.8,24.1666666667,0.279310344828,0.248275862069,0.434482758621,0.0379310344828,0.972413793103,0.00172413793103,0.0103448275862,0.0155172413793,0.0159574468085,9.0,1.5,0.00177304964539,0.0106382978723,6.0
86,101025770,932,2402,29,29,2330,3.0,56.0,13.0,869.0,521.0,333.0,679.0,1.0,82.8275862069,0.282681099084,0.138634471274,0.36178184846,0.216902581182,0.970024979184,0.00124895920067,0.0233139050791,0.00541215653622,0.00557939914163,4.33333333333,0.232142857143,0.00128755364807,0.0240343347639,18.6666666667
87,101028248,505,1098,19,28,1092,1.0,2.0,3.0,251.0,48.0,360.0,439.0,0.678571428571,57.7894736842,0.399817850638,0.327868852459,0.228597449909,0.0437158469945,0.994535519126,0.000910746812386,0.00182149362477,0.00273224043716,0.00274725274725,3.0,1.5,0.000915750915751,0.0018315018315,2.0
88,101033549,308,980,23,30,958,11.0,5.0,6.0,705.0,33.0,186.0,56.0,0.766666666667,42.6086956522,0.0571428571429,0.189795918367,0.719387755102,0.0336734693878,0.977551020408,0.0112244897959,0.00510204081633,0.00612244897959,0.0062630480167,0.545454545455,1.2,0.0114822546973,0.00521920668058,0.454545454545
89,101034881,1686,4363,30,30,4102,241.0,10.0,10.0,1801.0,839.0,1086.0,637.0,1.0,145.433333333,0.1460004584,0.248911299565,0.412789365116,0.19229887692,0.940178776072,0.0552372220949,0.0022920009168,0.0022920009168,0.00243783520234,0.0414937759336,1.0,0.0587518283764,0.00243783520234,0.0414937759336
